2026-09-19T17:57:46+00:00 watchdog v2 start pid 477222 guarding ^/bin/bash /root/night-20260919/serve[.]sh (sclk guard 1; DC envelope guard: >= 1228 W once or >= 1200 W twice, from /root/night-20260919/step2b-cram-smc.log)
2026-09-19T17:57:46+00:00 card0:1730MHz/0%/0 card1:1730MHz/0%/0 card2:1730MHz/0%/0 card3:1730MHz/0%/0
2026-09-19T19:25:19+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:971W
2026-09-19T19:25:24+00:00 card0:1608MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1674MHz/100%/0 DC:1090W
2026-09-19T19:25:29+00:00 card0:1674MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:984W
2026-09-19T19:25:34+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1730MHz/100%/0 DC:962W
2026-09-19T19:25:39+00:00 card0:1674MHz/100%/0 card1:1674MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:957W
2026-09-19T19:25:44+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/100%/1 DC:767W
2026-09-19T19:25:49+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:946W
2026-09-19T19:25:54+00:00 card0:1730MHz/4%/0 card1:1730MHz/0%/0 card2:1730MHz/0%/0 card3:1000MHz/0%/0 DC:946W
2026-09-19T19:25:59+00:00 card0:1730MHz/100%/0 card1:1730MHz/4%/0 card2:1730MHz/91%/0 card3:1730MHz/99%/0 DC:653W
2026-09-19T19:26:04+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:945W
2026-09-19T19:26:09+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:943W
2026-09-19T19:26:14+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:947W
2026-09-19T19:26:19+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:923W
2026-09-19T19:26:24+00:00 card0:1674MHz/100%/0 card1:1730MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:337W
2026-09-19T19:26:30+00:00 card0:1730MHz/81%/0 card1:1730MHz/52%/0 card2:1730MHz/86%/0 card3:1730MHz/51%/0 DC:337W
2026-09-19T19:26:35+00:00 card0:1730MHz/7%/0 card1:1730MHz/86%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:944W
2026-09-19T19:26:40+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:947W
2026-09-19T19:26:45+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:942W
2026-09-19T19:26:50+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/11%/0 card3:1730MHz/72%/0 DC:944W
2026-09-19T19:26:55+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1674MHz/100%/0 card3:1000MHz/8%/0 DC:949W
2026-09-19T19:27:00+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:948W
2026-09-19T19:27:05+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/4%/0 DC:948W
2026-09-19T19:27:10+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:950W
2026-09-19T19:27:15+00:00 card0:1730MHz/5%/0 card1:1730MHz/95%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:947W
2026-09-19T19:27:20+00:00 card0:1730MHz/10%/0 card1:1730MHz/92%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:950W
2026-09-19T19:27:25+00:00 card0:1730MHz/5%/0 card1:1000MHz/1%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:950W
2026-09-19T19:27:30+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:340W
2026-09-19T19:27:35+00:00 card0:1730MHz/92%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:949W
2026-09-19T19:27:40+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:950W
2026-09-19T19:27:45+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:948W
2026-09-19T19:27:50+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:945W
2026-09-19T19:27:55+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:908W
2026-09-19T19:28:00+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:948W
2026-09-19T19:28:05+00:00 card0:1730MHz/100%/0 card1:1730MHz/6%/0 card2:1730MHz/84%/0 card3:1730MHz/99%/0 DC:945W
2026-09-19T19:28:10+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:945W
2026-09-19T19:28:15+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:951W
2026-09-19T19:28:21+00:00 card0:1730MHz/9%/0 card1:1000MHz/8%/0 card2:1000MHz/9%/0 card3:1000MHz/9%/0 DC:756W
2026-09-19T19:28:26+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:809W
2026-09-19T19:28:31+00:00 card0:1730MHz/92%/0 card1:1730MHz/4%/0 card2:1730MHz/86%/0 card3:1730MHz/99%/0 DC:925W
2026-09-19T19:28:36+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:944W
2026-09-19T19:28:41+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:947W
2026-09-19T19:28:46+00:00 card0:1730MHz/39%/0 card1:1730MHz/97%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:925W
2026-09-19T19:28:51+00:00 card0:1000MHz/46%/1 card1:1730MHz/13%/0 card2:1730MHz/96%/0 card3:1730MHz/99%/0 DC:923W
2026-09-19T19:28:56+00:00 card0:1000MHz/33%/2 card1:1730MHz/32%/0 card2:1730MHz/98%/0 card3:1730MHz/99%/0 DC:940W
2026-09-19T19:29:01+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:928W
2026-09-19T19:29:06+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:946W
2026-09-19T19:29:11+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:948W
2026-09-19T19:29:16+00:00 card0:1730MHz/98%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:950W
2026-09-19T19:29:21+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:944W
2026-09-19T19:29:26+00:00 card0:1000MHz/0%/0 card1:1730MHz/2%/0 card2:1000MHz/2%/0 card3:1000MHz/0%/0 DC:950W
2026-09-19T19:29:31+00:00 card0:1730MHz/100%/0 card1:1730MHz/5%/0 card2:1730MHz/89%/0 card3:1730MHz/99%/0 DC:480W
2026-09-19T19:29:36+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:948W
2026-09-19T19:29:41+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/35%/1 card3:1730MHz/10%/0 DC:944W
2026-09-19T19:29:46+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:947W
2026-09-19T19:29:51+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:949W
2026-09-19T19:29:56+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:951W
2026-09-19T19:30:02+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:906W
2026-09-19T19:30:07+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:949W
2026-09-19T19:30:12+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:940W
2026-09-19T19:30:17+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:948W
2026-09-19T19:30:22+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:946W
2026-09-19T19:30:27+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:949W
2026-09-19T19:30:32+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:926W
2026-09-19T19:30:37+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/6%/0 DC:928W
2026-09-19T19:30:42+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:946W
2026-09-19T19:30:47+00:00 card0:1000MHz/8%/0 card1:1000MHz/3%/0 card2:1730MHz/3%/0 card3:1000MHz/0%/0 DC:950W
2026-09-19T19:30:52+00:00 card0:1730MHz/0%/0 card1:1000MHz/1%/0 card2:1730MHz/0%/0 card3:1000MHz/0%/0 DC:347W
2026-09-19T19:30:57+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:339W
2026-09-19T19:31:02+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:942W
2026-09-19T19:31:07+00:00 card0:1730MHz/10%/0 card1:1730MHz/93%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:938W
2026-09-19T19:31:12+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:942W
2026-09-19T19:31:17+00:00 card0:1730MHz/100%/0 card1:1000MHz/28%/0 card2:1730MHz/39%/0 card3:1730MHz/98%/0 DC:948W
2026-09-19T19:31:22+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:948W
2026-09-19T19:31:27+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:950W
2026-09-19T19:31:32+00:00 card0:1730MHz/98%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:947W
2026-09-19T19:31:37+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:946W
2026-09-19T19:31:42+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:948W
2026-09-19T19:31:47+00:00 card0:1730MHz/91%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:943W
2026-09-19T19:31:53+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/97%/1 DC:944W
2026-09-19T19:31:58+00:00 card0:1000MHz/4%/0 card1:1000MHz/1%/0 card2:1730MHz/7%/0 card3:1000MHz/0%/0 DC:901W
2026-09-19T19:32:03+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:341W
2026-09-19T19:32:08+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:951W
2026-09-19T19:32:13+00:00 card0:1730MHz/4%/0 card1:1730MHz/92%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:333W
2026-09-19T19:32:18+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/47%/1 card3:1730MHz/10%/0 DC:949W
2026-09-19T19:32:23+00:00 card0:1730MHz/46%/0 card1:1730MHz/98%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:949W
2026-09-19T19:32:28+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/100%/1 DC:950W
2026-09-19T19:32:33+00:00 card0:1730MHz/100%/0 card1:1000MHz/11%/0 card2:1730MHz/52%/0 card3:1730MHz/98%/0 DC:951W
2026-09-19T19:32:38+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:952W
2026-09-19T19:32:43+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:952W
2026-09-19T19:32:48+00:00 card0:1730MHz/90%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:954W
2026-09-19T19:32:53+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:953W
2026-09-19T19:32:58+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:951W
2026-09-19T19:33:03+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:952W
2026-09-19T19:33:08+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:951W
2026-09-19T19:33:13+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1608MHz/100%/0 card3:1730MHz/100%/0 DC:380W
2026-09-19T19:33:18+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:948W
2026-09-19T19:33:23+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:884W
2026-09-19T19:33:28+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:953W
2026-09-19T19:33:33+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:950W
2026-09-19T19:33:38+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:947W
2026-09-19T19:33:44+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:949W
2026-09-19T19:33:49+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:950W
2026-09-19T19:33:54+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:955W
2026-09-19T19:33:59+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:954W
2026-09-19T19:34:04+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:956W
2026-09-19T19:34:09+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:955W
2026-09-19T19:34:14+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:953W
2026-09-19T19:34:19+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:911W
2026-09-19T19:34:24+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:952W
2026-09-19T19:34:29+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:954W
2026-09-19T19:34:34+00:00 card0:1730MHz/100%/0 card1:1000MHz/8%/0 card2:1730MHz/68%/0 card3:1730MHz/99%/0 DC:952W
2026-09-19T19:34:39+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:954W
2026-09-19T19:34:44+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1730MHz/4%/0 card3:1000MHz/0%/0 DC:956W
2026-09-19T19:34:49+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:341W
2026-09-19T19:34:54+00:00 card0:1730MHz/77%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:959W
2026-09-19T19:34:59+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:958W
2026-09-19T19:35:04+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:959W
2026-09-19T19:35:09+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:959W
2026-09-19T19:35:14+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:957W
2026-09-19T19:35:19+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:336W
2026-09-19T19:35:24+00:00 card0:1730MHz/26%/0 card1:1730MHz/97%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:957W
2026-09-19T19:35:30+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:959W
2026-09-19T19:35:35+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:949W
2026-09-19T19:35:40+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:960W
2026-09-19T19:35:45+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:568W
2026-09-19T19:35:50+00:00 card0:1730MHz/80%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:886W
2026-09-19T19:35:55+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:953W
2026-09-19T19:36:00+00:00 card0:1000MHz/1%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1730MHz/0%/0 DC:954W
2026-09-19T19:36:05+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:337W
2026-09-19T19:36:10+00:00 card0:1730MHz/93%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:951W
2026-09-19T19:36:15+00:00 card0:1730MHz/94%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:954W
2026-09-19T19:36:20+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:954W
2026-09-19T19:36:25+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:952W
2026-09-19T19:36:30+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:949W
2026-09-19T19:36:35+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:908W
2026-09-19T19:36:40+00:00 card0:1000MHz/39%/1 card1:1730MHz/33%/0 card2:1730MHz/96%/0 card3:1730MHz/99%/0 DC:952W
2026-09-19T19:36:45+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/76%/1 DC:953W
2026-09-19T19:36:50+00:00 card0:1730MHz/29%/0 card1:1730MHz/97%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:954W
2026-09-19T19:36:55+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:954W
2026-09-19T19:37:00+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:951W
2026-09-19T19:37:05+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:936W
2026-09-19T19:37:10+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:954W
2026-09-19T19:37:15+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:957W
2026-09-19T19:37:21+00:00 card0:1000MHz/80%/1 card1:1730MHz/9%/0 card2:1730MHz/92%/0 card3:1730MHz/99%/0 DC:945W
2026-09-19T19:37:26+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:953W
2026-09-19T19:37:31+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:914W
2026-09-19T19:37:36+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:952W
2026-09-19T19:37:41+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:953W
2026-09-19T19:37:46+00:00 card0:1730MHz/98%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:335W
2026-09-19T19:37:51+00:00 card0:1730MHz/27%/0 card1:1730MHz/97%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:957W
2026-09-19T19:37:56+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:956W
2026-09-19T19:38:01+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/23%/0 DC:956W
2026-09-19T19:38:06+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:957W
2026-09-19T19:38:11+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:952W
2026-09-19T19:38:16+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/78%/1 card3:1730MHz/4%/0 DC:952W
2026-09-19T19:38:21+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:954W
2026-09-19T19:38:26+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:954W
2026-09-19T19:38:31+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:910W
2026-09-19T19:38:36+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/46%/1 DC:957W
2026-09-19T19:38:41+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:960W
2026-09-19T19:38:46+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:961W
2026-09-19T19:38:51+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:960W
2026-09-19T19:38:56+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:959W
2026-09-19T19:39:01+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:959W
2026-09-19T19:39:07+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:958W
2026-09-19T19:39:12+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:958W
2026-09-19T19:39:17+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:960W
2026-09-19T19:39:22+00:00 card0:1730MHz/100%/0 card1:1000MHz/11%/0 card2:1730MHz/80%/0 card3:1730MHz/98%/0 DC:958W
2026-09-19T19:39:27+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:914W
2026-09-19T19:39:32+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:400W
2026-09-19T19:39:37+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:958W
2026-09-19T19:39:42+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:936W
2026-09-19T19:39:47+00:00 card0:1730MHz/100%/0 card1:1000MHz/26%/0 card2:1730MHz/13%/0 card3:1730MHz/96%/0 DC:959W
2026-09-19T19:39:52+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:958W
